movie_id,title,genres,genre_ids,release_year,release_date,runtime,rating,vote_count,popularity,overview,poster_path,backdrop_path,original_language,original_title,adult,video
TMDB12162,The Hurt Locker,Drama|Thriller|War,"18, 53, 10752",2008,2008-10-10,0,7.254,6059,6.0135,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",/io2dfBJhasvGbgkCX9cCGVOiA99.jpg,/nKieVGBCZQfcylwO7mOMPaug8f2.jpg,en,The Hurt Locker,False,False
TMDB8247,Jumper,Action|Adventure|Science Fiction,"28, 12, 878",2008,2008-02-13,0,6.156,6136,12.1498,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",/3pPZ9JhNz3VMmASVir5SMHvTDUU.jpg,/25OT7Xp6juYNXQVkaxfKpj3ZoPF.jpg,en,Jumper,False,False
TMDB13053,Bolt,Animation|Family|Adventure|Comedy,"16, 10751, 12, 35",2008,2008-11-21,0,6.535,6421,9.5124,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",/v5aC4nrzXFGJDWY4JO1eengXzqk.jpg,/zWqxBc6pdSIjklqWfZ70l5ce28P.jpg,en,Bolt,False,False
TMDB2454,The Chronicles of Narnia: Prince Caspian,Adventure|Family|Fantasy,"12, 10751, 14",2008,2008-05-15,0,6.629,6696,7.466,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,/9pBv1BOSloAUgAkF0meJWdnbV4Q.jpg,en,The Chronicles of Narnia: Prince Caspian,False,False
TMDB7446,Tropic Thunder,Action|Comedy|Adventure|War,"28, 35, 12, 10752",2008,2008-08-09,0,6.703,6814,12.6144,"A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,/4pLi4QMm0MZ9TSoF3l8qQmY9HNO.jpg,en,Tropic Thunder,False,False
TMDB11631,Mamma Mia!,Comedy|Romance,"35, 10749",2008,2008-07-03,0,7.0,6922,13.2812,A spirited young bride-to-be living with her single mother on a small Greek island secretly invites three of her mother's ex-boyfriends in hope of finding her biological father to walk her down the aisle.,/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg,/8IGO8rF5asa7tnO0aEtx3e5R4Z5.jpg,en,Mamma Mia!,False,False
TMDB11321,Seven Pounds,Drama,18,2008,2008-12-18,0,7.602,7142,6.6706,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,/85zUipgVy2QbvAJ6djZXYaGckMv.jpg,/rlF1oWTeOGA6RB2g7VsE8PkV7te.jpg,en,Seven Pounds,False,False
TMDB10201,Yes Man,Comedy|Romance,"35, 10749",2008,2008-12-09,0,6.686,7287,11.1449,"Carl Allen, a guy whose life is going nowhere, signs up for a self-help program based on one simple covenant: say yes to everything…and anything.",/8Vk2nQF1kY34x53YnWd5zDaTht.jpg,/l9kUuYVqiZV1r6d4nKUKcQvtLR3.jpg,en,Yes Man,False,False
TMDB10527,Madagascar: Escape 2 Africa,Adventure|Animation|Comedy|Family,"12, 16, 35, 10751",2008,2008-10-30,0,6.525,7345,8.9313,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",/agRbLOHgN46TQO4YdKR462iR7To.jpg,/r2M9ElkHxEJP7riCFbT5N0uXZTc.jpg,en,Madagascar: Escape 2 Africa,False,False
TMDB8909,Wanted,Action|Thriller|Crime,"28, 53, 80",2008,2008-06-19,0,6.525,7484,10.6098,"Doormat Wesley Gibson is an office worker whose life is going nowhere. He meets an attractive woman named Fox and discovers that his recently murdered father - whom Wesley never knew - belonged to the Fraternity, a secret society of assassins which takes its orders from Fate itself. Fox and Sloan, the Fraternity's leader, teach Wesley, through intense training, to tap into dormant powers and hone his innate killing skills. Though he enjoys his newfound abilities, he begins to suspect that there is more to the Fraternity than meets the eye.",/cbDMsV4VJAL2xJ2JXdWWjmUXZkT.jpg,/vjwuT8EzWY96W6nrJKZNI2WJU87.jpg,en,Wanted,False,False
TMDB14574,The Boy in the Striped Pyjamas,Drama|War|History,"18, 10752, 36",2008,2008-05-07,0,7.815,7566,7.2741,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg,/A63giQFJP4ABqNk4sLzegVeqVdl.jpg,en,The Boy in the Striped Pyjamas,False,False
TMDB11917,Saw V,Horror|Thriller|Crime,"27, 53, 80",2008,2008-10-23,0,6.173,3752,8.1748,"Following Jigsaw's grisly demise, Detective Mark Hoffman is commended as a hero, but Agent Strahm is suspicious, and delves into Hoffman's past. Meanwhile, another group of people are put through a series of gruesome tests.",/rKl79KqLXg60KFyKsLe4wSSjQ08.jpg,/jIjVPKDow5ai8dbs4PgWmtqg9Ol.jpg,en,Saw V,False,False
TMDB11665,Get Smart,Action|Comedy|Thriller,"28, 35, 53",2008,2008-06-19,0,6.203,3814,8.9704,"When members of the nefarious crime syndicate KAOS attack the U.S. spy agency Control and the identities of secret agents are compromised, the Chief has to promote hapless but eager analyst Maxwell Smart to field agent. He is partnered with veteran and capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil world-domination plans of KAOS and its crafty operative?",/sZUjbtUS8qxXp4mj90evnqPJqX7.jpg,/AfqYmTA3JUsyrFAVHoFyjyjG3Vl.jpg,en,Get Smart,False,False
TMDB8645,The Happening,Thriller|Science Fiction,"53, 878",2008,2008-06-11,0,5.395,3887,11.6336,"When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliot Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?",/fP4nBrtmc0teSDDHzYmDE7TLQBT.jpg,/6moXpp6y1EZ6pfnSxnKFMrbFnWv.jpg,en,The Happening,False,False
TMDB12163,The Wrestler,Drama|Romance,"18, 10749",2008,2008-09-07,0,7.536,3947,5.4824,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",/6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,/wcJmFsz8RqIhozMwvU81hreTX4i.jpg,en,The Wrestler,False,False
TMDB5038,Vicky Cristina Barcelona,Drama|Romance,"18, 10749",2008,2008-08-15,0,6.795,3962,6.4675,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",/ekAIg0GSbbHTH7y1GPgWj0brLTW.jpg,/uU7Ctqx6V27BXWhWgxcnFWaYYHz.jpg,en,Vicky Cristina Barcelona,False,False
TMDB2253,Valkyrie,Drama|Thriller|War,"18, 53, 10752",2008,2008-12-25,0,6.948,4008,8.2767,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg,/6ypfd9wGd7bmtmukzbPZfcaCMsO.jpg,en,Valkyrie,False,False
TMDB12405,Slumdog Millionaire,Drama|Romance,"18, 10749",2008,2008-11-12,0,7.728,11170,6.1526,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg,/1wZoVT9RJsZmNjg8CecXqSgFUd9.jpg,en,Slumdog Millionaire,False,False
TMDB13223,Gran Torino,Drama,18,2008,2008-12-12,0,7.987,11394,10.0393,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,/1uyDZmTjUQsbflqfkUJZvAGV3bv.jpg,en,Gran Torino,False,False
TMDB8681,Taken,Action|Thriller,"28, 53",2008,2008-02-18,0,7.401,11937,17.6114,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.",/ognkaUSNgJe1a2pjB4UNdzEo5jT.jpg,/lMRMjd9yJsZLyaT97eiURu2zVb4.jpg,en,Taken,False,False
TMDB9502,Kung Fu Panda,Animation|Family|Comedy|Action,"16, 10751, 35, 28",2008,2008-06-04,0,7.316,12446,13.3106,"Chosen by prophecy but doubted by all, Po is an unlikely Dragon Warrior—a clumsy panda thrust into the world of kung fu as a deadly enemy threatens the Valley of Peace. Under reluctant guidance by Master Shifu and the Furious Five, Po must embrace who he is to unlock the power that no scroll can teach.",/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,/qdthf9WrRDSaIkGVQGhhJ9pz1hn.jpg,en,Kung Fu Panda,False,False
TMDB1724,The Incredible Hulk,Science Fiction|Action|Adventure,"878, 28, 12",2008,2008-06-12,0,6.232,12533,9.3037,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,/jPu8yiadqgzwFPGKJmGo637ASVP.jpg,en,The Incredible Hulk,False,False
TMDB4922,The Curious Case of Benjamin Button,Drama|Fantasy|Romance,"18, 14, 10749",2008,2008-12-25,0,7.597,13548,11.5753,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,en,The Curious Case of Benjamin Button,False,False
TMDB8966,Twilight,Fantasy|Drama|Romance,"14, 18, 10749",2008,2008-11-20,0,6.28,14254,16.0425,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,en,Twilight,False,False
TMDB10681,WALL·E,Animation|Family|Science Fiction,"16, 10751, 878",2008,2008-06-22,0,8.109,19989,20.0034,"After hundreds of years doing what he was built for, WALL•E— a robot designed to clean up the earth—discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,en,WALL·E,False,False
TMDB1726,Iron Man,Action|Science Fiction|Adventure,"28, 878, 12",2008,2008-04-30,0,7.656,27838,18.5946,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,/cKvDv2LpwVEqbdXWoQl4XgGN6le.jpg,en,Iron Man,False,False
TMDB155,The Dark Knight,Action|Crime|Thriller,"28, 80, 53",2008,2008-07-16,0,8.527,35309,36.2248,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",/qJ2tW6WMUDux911r6m7haRef0WH.jpg,/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,en,The Dark Knight,False,False
TMDB8065,21,Drama|Crime,"18, 80",2008,2008-03-27,0,6.691,4964,5.1744,"Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack.",/efG8Po57alqSlhqHU1lXJ3duG6t.jpg,/u6OCGwhSWhfQX1LZ4NTq0bfcWxs.jpg,en,21,False,False
TMDB88751,Journey to the Center of the Earth,Action|Science Fiction|Adventure|Comedy|Family,"28, 878, 12, 35, 10751",2008,2008-07-10,0,6.087,5081,10.6776,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",/kL55wY0s2H9JdwfjoWIp9plvYnl.jpg,/Adlc8JMVEXOelFO6hYpIYcGBx2T.jpg,en,Journey to the Center of the Earth,False,False
TMDB4944,Burn After Reading,Comedy|Drama,"35, 18",2008,2008-09-05,0,6.672,5131,7.283,"When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees, Linda and Chad, they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo, and those in their orbit.",/jdwSkQu3XirmX18MNj8CqFWsCk.jpg,/822jGg3YQEZ38hFV1JVfUjmj4mz.jpg,en,Burn After Reading,False,False
TMDB11253,Hellboy II: The Golden Army,Fantasy|Action,"14, 28",2008,2008-07-11,0,6.767,5533,5.3966,"Hellboy, his pyrokinetic girlfriend, Liz, and aquatic empath, Abe Sapien, face their biggest battle when an underworld elven prince plans to reclaim Earth for his magical kindred. Tired of living in the shadow of humans, Prince Nuada tries to awaken an ancient force of killing machines, the all-powerful Golden Army, to clear the way for fantasy creatures to roam free. Only Hellboy can stop the dark prince and prevent humanity's annihilation.",/zO0Wdrxnhx3KoJEvychSmnY3urC.jpg,/gqQKxYVIaYv53Qoy72nQqQxdXYF.jpg,en,Hellboy II: The Golden Army,False,False
